CASEID,PAGO,PAGO5,PEXP,PEXP5,AGE,SEX,MARRY,NUMKID
270234,5,5,5,5,74,1,1,0
270235,5,5,5,3,73,2,4,0
270236,1,1,1,1,42,2,3,0
270237,1,1,3,1,19,1,5,0
270238,5,5,1,3,61,1,1,0
270239,3,1,1,1,52,1,3,0
270240,1,1,3,3,62,1,3,0
270241,1,1,1,1,69,2,1,0
270242,1,1,3,1,52,2,1,0
270243,3,1,3,3,86,2,4,0
270244,1,1,1,1,62,1,1,0
270245,1,1,1,1,53,1,3,0
270246,3,3,3,3,56,2,1,0
270247,1,1,1,1,57,1,1,0
270248,1,1,3,1,32,1,1,0
270249,3,3,3,3,77,1,3,0
270250,1,1,3,3,35,2,1,0
270251,1,1,1,1,51,1,1,1
270252,5,3,3,3,50,2,1,0
270253,1,1,1,1,76,1,1,0
270254,1,1,3,5,56,1,1,0
270255,3,1,3,1,42,2,1,2
270256,3,1,3,3,54,1,1,0
270257,1,1,1,1,54,2,4,1
270258,3,1,3,5,62,1,1,0
270259,1,3,1,1,45,2,3,1
270260,3,5,5,5,61,2,3,2
270261,1,1,3,3,68,2,1,0
270262,5,3,1,1,32,2,1,0
270263,3,3,3,3,43,1,1,2
270264,5,5,3,5,32,2,1,1
270265,1,1,1,1,42,1,5,0
270266,1,1,1,1,44,2,1,1
270267,3,3,3,3,34,2,5,0
270268,1,1,1,1,46,2,1,1
270269,1,1,1,1,33,2,5,0
270271,3,5,3,3,52,1,1,2
270272,3,1,3,1,59,1,3,0
270273,1,3,3,3,74,2,4,0
270274,1,1,3,3,62,1,1,0
270275,5,5,5,3,20,1,5,2
270276,3,3,1,5,32,1,1,0
270277,1,1,3,1,45,1,1,1
270278,1,1,3,1,37,1,1,1
270279,1,3,1,1,89,1,1,0
270280,1,1,1,1,48,1,1,1
270281,1,1,8,1,20,1,5,1
270282,1,5,3,5,56,2,1,0
270283,1,1,1,8,77,2,4,0
270284,1,1,3,3,56,2,1,0
270285,1,1,1,1,67,2,3,0
270286,3,1,1,1,55,2,1,0
270287,1,1,1,1,63,2,1,0
270288,1,8,1,1,48,1,1,0
270289,1,5,1,8,54,1,1,0
270290,3,1,1,3,80,1,1,0
270291,1,1,3,1,28,2,1,0
270292,1,1,1,1,54,1,3,0
270293,1,1,5,5,50,2,1,0
270294,3,1,3,1,69,1,3,0
270295,1,1,1,1,56,1,3,0
270296,1,1,1,1,21,1,5,0
270297,1,1,1,8,26,1,1,0
270298,3,1,1,3,53,1,1,0
270299,3,1,3,1,51,1,1,1
270300,3,1,1,1,55,1,1,1
270301,1,1,1,1,28,1,5,0
270302,1,1,3,1,32,2,1,2
270303,1,1,3,3,58,1,1,0
270304,5,5,3,3,72,2,1,0
270305,5,5,3,3,39,1,5,0
270306,1,1,1,1,35,1,1,2
270307,1,1,1,1,46,1,1,0
270308,5,5,3,3,61,2,1,0
270309,3,3,3,3,63,2,1,0
270310,1,1,1,1,35,1,1,2
270311,5,1,3,1,37,1,3,0
270312,1,1,3,5,56,1,1,0
270313,1,5,3,3,63,1,4,0
270314,1,1,3,5,41,1,1,0
270315,1,9,1,1,34,2,1,1
270316,5,5,3,1,43,1,5,0
270317,1,1,1,1,27,1,5,0
270318,1,1,1,1,23,1,5,0
270319,1,3,1,3,65,1,1,1
270320,3,3,3,3,71,1,1,0
270321,3,1,8,8,54,2,3,0
270322,1,1,1,3,20,2,1,3
270323,3,1,3,1,25,2,5,0
270324,1,1,3,3,58,2,3,0
270325,1,1,1,1,62,1,5,0
270326,3,1,3,3,84,2,4,0
270327,3,3,3,1,68,2,1,0
270328,5,1,3,1,27,1,5,0
270329,5,5,1,1,49,2,1,0
270330,3,1,9,3,69,1,1,0
270331,1,1,3,1,27,2,1,0
270332,3,1,1,1,30,2,1,2
270333,1,1,3,5,62,2,3,0
270334,5,5,1,1,55,1,1,0
270335,3,1,3,1,69,1,3,0
270336,1,1,1,1,52,1,1,0
270337,1,1,3,1,26,1,1,2
270338,5,1,1,3,30,2,1,1
270339,1,1,1,1,36,1,1,2
270340,1,3,3,3,76,1,1,0
270341,3,1,3,3,51,1,3,0
270342,1,1,3,3,56,2,1,0
270343,1,1,8,3,63,2,5,0
270344,1,1,1,1,50,1,1,0
270345,5,1,3,5,63,1,5,0
270346,1,1,1,1,33,1,5,0
270347,5,5,1,1,75,2,1,0
270348,1,1,3,1,31,1,1,0
270349,1,1,3,3,35,1,1,0
270350,5,3,1,3,58,2,1,0
270351,1,1,3,1,34,1,1,0
270352,3,1,1,1,24,2,5,0
270353,3,1,3,1,80,2,3,3
270354,5,1,3,3,49,2,1,0
270355,1,1,3,1,43,2,1,2
270356,5,5,3,3,52,2,1,0
270357,1,1,3,3,63,1,1,0
270358,1,1,3,1,59,1,3,2
270359,5,5,5,5,64,2,3,0
270360,1,5,5,5,66,1,1,0
270361,5,5,9,1,60,1,1,0
270362,5,1,1,1,32,1,5,0
270363,3,1,3,3,52,1,5,0
270364,1,1,1,1,81,1,1,0
270365,1,3,3,3,70,2,1,0
270366,1,1,5,5,46,2,3,0
270367,3,5,3,1,21,2,5,0
270368,3,1,3,1,40,1,3,2
270369,5,5,3,1,80,1,1,0
270370,3,1,3,3,63,1,1,0
270371,3,1,3,3,53,2,3,0
270372,1,1,1,1,31,1,1,1
270373,1,1,1,1,58,1,1,0
270374,1,1,3,1,39,1,1,1
270375,3,3,3,3,55,1,1,0
270376,1,1,3,3,69,2,3,0
270377,3,5,3,3,67,1,1,0
270378,5,1,3,1,58,2,5,0
270379,1,1,3,3,62,1,3,0
270380,1,1,1,1,60,2,1,0
270381,1,1,1,1,23,2,5,0
270382,5,5,1,3,59,1,1,0
270383,5,5,3,3,63,2,4,0
270384,3,1,3,1,61,1,1,0
270385,3,1,3,3,54,1,1,0
270386,5,5,3,8,61,1,1,0
270387,1,1,3,1,32,1,1,2
270388,5,5,3,3,82,1,4,1
270389,5,5,8,8,81,1,1,0
270390,1,1,1,1,22,1,5,0
270391,1,1,3,1,33,2,5,0
270392,1,1,1,1,31,1,3,0
270393,1,3,1,1,69,1,1,0
270394,1,1,1,1,60,2,3,0
270395,1,1,8,8,19,1,5,1
270396,3,5,3,3,64,1,3,0
270397,3,1,3,3,87,2,1,0
270398,3,1,3,3,55,1,1,0
270399,3,3,3,3,65,2,1,0
270400,1,1,3,3,29,1,5,2
270401,5,5,3,5,52,2,5,0
270402,5,5,5,5,39,1,1,0
270403,5,1,1,1,47,1,1,2
270404,5,5,3,1,55,2,1,0
270405,1,1,1,1,40,1,1,2
270406,3,3,3,3,62,1,1,0
270407,3,1,1,1,57,2,1,0
270408,1,1,1,1,50,2,5,0
270409,1,1,1,1,32,1,1,0
270410,3,1,3,1,52,1,1,0
270411,5,1,1,1,35,2,1,1
270412,1,1,1,8,80,1,1,0
270413,3,1,1,1,49,1,1,3
270414,1,1,5,3,64,1,1,0
270415,3,1,5,1,46,1,5,0
270416,3,5,3,3,75,2,4,0
270417,1,1,3,1,40,1,1,3
270418,1,1,1,1,45,2,1,2
270419,1,5,1,1,36,2,1,1
270420,5,5,1,1,31,1,1,0
270421,1,5,3,1,49,1,3,3
270422,5,5,5,5,57,2,1,1
270423,1,1,3,1,57,1,1,1
270424,1,1,1,5,60,2,3,1
270425,1,1,1,1,42,2,1,2
270426,1,1,3,1,52,2,1,1
270427,1,1,3,1,38,1,1,1
270428,1,1,3,3,54,1,1,0
270429,1,1,1,1,28,1,1,1
270430,5,5,1,1,49,1,1,1
270431,3,3,3,3,85,2,4,0
270432,3,1,3,3,64,1,1,0
270433,3,1,1,1,39,2,1,2
270434,3,1,1,1,60,1,1,0
270435,3,3,1,1,37,1,1,0
270436,5,5,8,1,57,2,5,0
270437,3,1,1,1,21,1,5,1
270438,1,1,1,1,23,1,1,0
270439,5,5,8,1,41,1,1,0
270440,1,1,3,3,51,1,1,0
270441,3,1,3,3,64,2,1,0
270442,1,1,1,3,50,2,3,2
270443,1,1,3,3,50,1,1,2
270444,1,1,3,5,75,2,4,0
270445,5,3,3,3,48,1,1,2
270446,1,1,1,1,44,1,1,1
270447,1,3,3,3,62,1,1,1
270448,1,1,3,5,61,1,4,0
270449,1,1,3,3,50,2,1,0
270450,1,1,3,1,43,1,1,2
270451,1,1,1,1,30,2,1,0
270452,1,1,3,1,39,2,1,2
270453,3,5,5,8,61,1,5,0
270454,3,3,5,5,60,2,1,0
270455,1,1,3,1,51,1,1,3
270456,1,1,3,3,54,2,1,0
270457,3,3,3,3,83,2,1,0
270458,5,1,1,1,45,2,1,0
270459,5,1,1,1,40,1,1,0
270460,5,1,1,1,28,2,1,0
270461,1,1,1,1,48,1,1,0
270462,1,1,3,1,30,1,1,3
270463,1,1,3,3,32,2,1,1
270464,1,1,1,1,68,1,1,0
270465,5,1,1,1,47,2,5,0
270466,3,1,3,8,64,1,1,0
270467,1,1,3,3,48,1,3,0
270468,3,3,3,3,49,2,5,0
270470,3,3,3,3,68,2,1,0
270471,3,5,1,1,63,1,1,0
270472,3,1,3,1,49,2,1,1
270473,1,1,1,1,27,1,5,0
270474,1,1,3,1,34,1,3,0
270475,1,1,3,1,35,2,1,1
270476,1,1,3,1,27,1,3,2
270477,3,1,3,1,33,1,1,0
270478,1,1,1,1,49,1,1,1
270479,1,1,3,1,57,1,1,2
270480,1,1,3,3,62,1,1,2
270481,3,1,1,1,62,1,1,0
270482,3,5,3,3,63,1,1,0
270483,3,5,1,1,64,2,3,0
270484,1,1,1,1,38,1,1,1
270485,1,1,3,1,49,1,5,0
270486,1,1,3,1,23,2,5,0
270487,3,1,3,3,74,1,4,0
270488,3,3,3,3,79,1,4,0
270489,5,5,5,5,61,2,4,1
270490,1,1,3,5,33,2,1,1
270491,3,5,1,3,74,1,3,0
270492,1,1,3,3,39,1,5,0
270493,3,1,1,1,31,1,1,1
270494,1,1,3,3,43,1,1,0
270495,1,3,1,5,64,1,1,0
270496,5,5,3,1,58,1,1,0
270497,3,1,3,3,53,1,1,0
270498,1,1,3,5,68,1,1,0
270499,3,3,3,3,34,1,1,2
270500,1,1,1,1,28,1,1,0
270501,5,5,1,3,68,1,3,0
270502,1,1,1,1,47,2,1,3
270503,3,3,3,3,85,2,4,0
270504,1,1,1,1,58,2,3,0
270505,1,1,1,1,35,2,5,4
270506,3,1,3,1,50,2,5,0
270507,3,1,5,1,40,1,5,0
270508,5,5,3,3,82,2,4,0
270509,1,1,1,1,72,1,1,0
270510,1,1,3,1,63,2,3,0
270511,1,1,3,1,43,2,1,1
270512,1,1,3,5,50,1,1,0
270513,1,1,1,1,66,1,1,2
270515,3,1,1,1,71,1,1,0
270516,3,5,3,1,53,2,1,0
270517,3,1,1,1,66,1,1,0
270518,5,5,3,1,23,2,5,0
270519,1,1,1,1,53,1,1,1
270520,1,1,1,1,45,1,1,2
270521,5,5,8,5,65,2,3,0
270522,1,1,3,3,29,2,1,3
270523,3,3,3,5,74,2,1,0
270524,1,1,3,3,58,2,1,0
270525,1,1,1,1,41,2,1,2
270526,3,5,3,1,20,1,5,1
270527,1,1,1,1,60,1,3,0
270528,1,3,5,1,37,2,1,4
270529,1,3,3,3,71,2,1,0
270530,1,1,3,3,47,2,1,2
270531,5,5,5,3,50,2,1,0
270532,5,5,1,3,68,2,4,0
270533,1,1,1,1,18,1,5,0
270534,3,5,3,3,70,2,1,0
270535,3,1,3,3,73,2,4,0
270536,1,1,3,3,51,1,1,2
270537,3,1,5,5,69,2,1,0
270538,1,1,1,1,37,1,1,0
270539,3,5,3,3,76,2,4,0
270540,1,1,1,1,40,2,5,1
270541,3,5,5,5,66,2,1,0
270542,5,1,5,5,48,2,5,1
270543,5,3,3,1,93,2,4,0
270544,3,1,5,1,62,2,5,0
270545,5,1,1,1,43,1,3,2
270546,1,1,3,5,61,2,1,1
270547,1,5,3,5,61,1,3,0
270548,1,1,1,1,59,1,1,1
270549,1,3,5,1,68,1,1,0
270550,1,1,1,1,45,1,1,3
270551,5,5,3,3,69,2,1,0
270552,1,1,1,3,50,1,3,2
270553,1,1,1,1,53,2,4,1
270554,1,1,1,1,19,1,5,0
270555,1,1,1,1,49,1,1,0
270556,1,1,3,1,44,1,1,1
270557,3,5,3,3,66,1,1,0
270558,5,5,3,3,46,1,5,1
270559,1,1,1,3,77,1,1,0
270560,1,1,1,1,34,1,5,0
270561,1,5,3,3,81,1,3,0
270562,3,3,3,3,88,2,4,0
270563,3,1,5,5,66,1,1,0
270564,1,1,1,1,58,1,1,1
270565,3,5,3,1,32,2,5,0
270566,3,1,3,1,72,1,1,0
270567,3,1,3,3,59,1,3,0
270568,1,1,3,8,60,2,1,0
270569,3,5,5,5,67,2,3,2
270570,1,1,1,1,34,1,1,2
270571,3,3,3,3,63,1,1,1
270572,5,1,3,3,58,2,3,1
270573,1,1,5,5,35,1,1,1
270574,1,1,3,3,65,1,1,0
270575,1,1,1,1,67,1,1,0
270576,1,1,1,1,75,1,1,0
270577,3,5,3,3,81,2,3,0
270578,1,1,1,1,65,1,4,0
270579,5,5,1,5,64,1,3,0
270580,1,1,3,3,69,2,1,0
270581,1,1,1,1,48,2,3,1
270582,3,1,1,1,67,1,1,1
270583,1,1,1,1,51,1,1,0
270584,3,5,3,3,76,1,1,0
270585,1,1,3,1,52,1,5,0
270586,3,1,1,1,55,2,3,0
270587,5,5,1,1,35,1,3,0
270588,5,5,3,1,65,1,1,0
270589,5,5,1,1,70,1,3,0
270590,3,1,1,1,62,1,1,0
270591,1,5,3,1,52,2,3,0
270592,5,5,5,5,59,2,1,0
270593,1,1,1,1,58,2,3,0
270594,1,3,3,1,83,1,3,0
270595,3,5,3,3,59,2,1,0
270596,3,1,5,5,66,1,1,0
270597,3,1,5,5,59,1,1,0
270598,3,1,5,5,64,1,1,0
270599,3,1,3,5,67,2,1,0
270600,3,1,3,3,69,1,1,0
270601,3,1,5,5,45,1,1,2
270602,1,1,3,3,67,1,1,0
270603,5,1,1,1,46,1,1,0
270604,3,1,3,1,63,1,1,0
270605,3,1,3,3,63,1,1,0
270606,3,1,3,3,67,1,1,0
270607,3,3,3,1,72,2,1,0
270608,3,5,8,5,69,1,1,0
270609,3,1,1,1,37,1,1,0
270610,3,5,1,1,61,1,1,0
270611,3,1,1,1,42,1,1,2
270612,1,1,1,1,43,1,1,3
270613,3,5,3,3,67,2,1,0
270614,1,1,3,1,30,2,1,2
270615,3,3,3,1,76,2,3,2
270616,5,3,1,3,68,1,1,0
270617,3,1,3,3,83,1,1,0
270618,3,1,3,1,70,1,1,0
270619,1,1,3,3,71,2,1,0
270620,5,5,3,1,71,1,1,0
270621,1,1,3,3,28,1,1,0
270622,3,1,3,3,82,1,1,0
270623,3,5,5,5,26,2,5,0
270624,3,3,3,3,56,2,1,1
270625,5,1,3,1,44,1,1,3
270626,3,1,3,1,31,1,5,0
270627,3,3,3,3,85,1,1,0
270628,1,1,1,1,84,1,4,0
270629,1,1,1,1,34,1,1,2
270630,1,1,1,5,60,1,1,1
270631,3,3,5,5,82,1,1,0
270632,1,1,1,1,35,2,1,1
270633,3,1,3,3,70,1,3,0
270634,1,1,3,1,55,1,1,1
270635,1,1,3,3,56,2,1,0
270636,3,1,3,1,36,2,3,1
270637,1,1,1,1,35,1,1,1
270638,1,1,3,3,76,1,1,0
270639,1,1,1,1,56,1,1,0
270640,3,5,3,3,37,1,1,0
270641,5,1,1,1,63,2,3,0
270642,1,3,3,3,80,2,1,0
270643,1,1,3,1,40,1,1,2
270644,5,1,5,3,55,2,3,1
270645,5,1,3,1,55,1,3,0
270646,1,1,3,1,30,1,5,0
270647,1,1,3,1,65,1,1,0
270648,5,5,1,3,62,2,3,0
270649,1,5,3,3,62,2,3,0
270650,1,1,3,3,25,1,5,1
270651,1,1,1,8,63,1,5,0
270652,1,1,1,8,68,2,1,0
270653,3,1,1,3,69,1,1,0
270654,1,1,1,1,32,1,1,0
270655,1,1,1,3,75,1,1,0
270656,1,1,1,1,48,1,3,0
270657,3,1,3,3,76,2,3,0
270658,3,1,1,1,28,1,5,0
270659,1,1,3,5,66,2,5,0
270660,1,1,1,1,21,1,1,0
270661,5,5,1,1,49,1,5,0
270662,5,1,3,1,53,2,1,0
270663,1,1,3,1,35,2,1,0
270664,3,3,3,3,69,1,3,0
270665,1,1,1,1,65,1,1,0
270666,1,1,1,1,42,1,1,1
270667,1,1,1,1,65,1,1,0
270668,5,5,1,1,54,2,1,0
270669,1,5,1,1,72,2,5,0
270670,3,1,3,1,56,2,3,0
270671,3,5,3,5,63,1,1,0
270672,3,1,3,3,54,1,1,2
270673,1,1,3,1,62,1,1,0
270674,3,3,3,3,68,1,1,0
270675,5,1,1,1,40,1,1,1
270676,5,1,3,3,22,1,5,0
270677,5,5,1,1,56,1,1,1
270678,3,5,5,5,66,1,4,0
270679,1,1,1,1,68,2,1,0
270680,1,1,1,1,29,1,1,0
270681,1,1,1,1,62,1,1,0
270682,1,1,3,1,33,1,1,1
270683,5,5,3,1,41,2,1,2
270684,3,3,3,3,77,1,1,0
270685,1,5,3,3,70,2,1,0
270686,5,1,3,1,51,2,3,0
270687,5,5,1,1,37,2,1,4
270688,1,1,3,3,70,1,4,0
270689,5,5,1,1,57,2,1,0
270690,3,1,3,3,69,2,3,0
270691,1,1,3,3,76,1,1,0
270692,1,1,1,1,75,1,1,0
270693,3,1,3,3,75,1,1,0
270694,1,1,1,1,27,1,5,0
270695,3,1,1,1,46,2,1,0
270696,3,1,3,3,67,2,1,0
270697,1,1,3,5,50,2,1,0
270698,3,1,3,1,36,1,1,0
270699,1,5,3,1,46,1,3,4
270700,5,1,1,1,33,1,5,0
270701,1,1,1,3,65,2,1,0
270702,1,1,3,3,21,1,1,0
270703,3,5,5,5,54,2,1,0
270704,1,1,1,1,52,1,1,0
270705,3,1,1,1,46,2,3,1
270706,1,1,3,3,77,2,1,0
270707,1,1,1,1,48,2,5,0
270708,5,5,3,3,44,1,1,2
270709,5,5,3,1,67,2,3,0
270710,1,1,1,1,30,1,1,0
270711,1,3,3,1,29,1,5,0
270712,1,1,1,1,27,1,1,1
270713,1,5,1,1,45,1,3,0
270714,3,3,1,9,70,2,1,0
270715,1,1,5,1,39,2,1,0
270716,1,5,3,5,67,1,3,0
270717,1,1,3,3,57,1,5,0
270718,1,1,1,1,26,1,1,0
270719,1,1,3,1,69,2,1,0
270720,1,1,3,1,26,1,5,0
270721,3,1,3,3,70,1,5,0
270722,3,1,1,1,22,1,1,0
270723,1,1,1,1,31,1,1,0
270724,3,1,1,1,38,2,5,3
270725,1,1,3,1,57,1,1,0
270726,1,1,3,3,60,2,1,0
270727,3,1,3,1,57,2,1,0
270728,3,3,1,3,83,2,4,0
270729,3,1,5,1,27,1,1,0
270730,1,1,1,1,18,1,5,1
270731,1,1,1,1,40,2,1,1
270732,1,1,1,1,63,1,1,1
270733,1,1,3,3,64,2,3,0
270734,1,1,3,3,46,1,1,3
270735,5,5,1,1,33,1,1,0
270736,1,1,1,1,61,1,1,0
270737,3,1,1,3,51,1,1,3
270738,1,1,3,3,58,1,1,1
270739,1,5,1,1,22,2,5,0
270740,3,1,3,1,31,1,5,1
270741,1,1,1,1,29,1,1,0
270742,5,5,5,3,46,2,1,1
270743,3,1,3,1,54,1,1,0
270744,1,1,8,5,75,1,4,1
270745,5,5,5,5,64,1,5,0
270746,1,1,1,1,35,1,1,2
270747,1,1,1,1,21,1,5,2
270748,5,5,3,1,61,2,4,0
270749,1,1,1,1,24,2,1,0
270750,1,1,3,1,33,1,5,0
270751,5,5,5,3,58,1,1,0
270752,1,1,1,1,34,2,1,1
270753,1,1,1,1,38,1,1,0
270754,5,5,8,3,64,1,5,0
270755,1,1,1,1,46,1,1,3
270756,5,1,3,3,55,2,1,0
270757,3,3,3,8,64,1,3,1
270758,1,1,1,1,45,1,1,2
270759,1,1,1,1,48,1,1,2
270760,1,1,1,1,44,1,1,0
270761,1,1,1,1,37,1,1,4
270762,1,1,8,3,72,1,3,0
270763,1,1,3,1,27,1,5,0
270764,1,1,3,3,70,1,1,0
270765,1,1,3,1,23,1,5,1
270766,1,1,1,1,58,1,1,0
270767,3,1,8,5,44,2,1,0
270768,5,5,3,1,28,2,1,2
270769,5,3,8,8,53,2,3,1
270770,5,5,3,1,30,2,5,0
270771,1,1,1,1,68,1,1,0
270772,1,1,1,1,18,2,5,2
270773,1,1,1,1,63,1,3,0
270774,1,3,3,3,53,1,1,1
270775,5,5,5,5,67,1,3,0
270776,1,5,1,1,69,2,4,0
270777,1,1,3,1,36,1,1,2
270778,3,5,3,3,59,1,3,0
270779,3,1,3,3,78,1,4,0
270780,1,1,1,1,63,1,1,0
270781,5,1,1,1,66,1,1,0
270782,1,3,1,1,47,1,1,0
270783,3,3,3,3,68,1,1,0
270784,5,3,8,1,38,2,1,0
270785,5,1,5,5,46,2,1,0
270787,1,5,5,5,47,2,3,0
270788,1,1,3,1,19,1,5,0
270789,1,1,8,3,63,1,4,1
270790,3,1,1,1,80,1,1,0
270791,1,5,5,5,65,2,1,0
270792,1,1,3,3,49,2,1,4
270793,1,1,8,1,56,1,1,4
270794,1,1,3,1,26,1,5,0
270795,5,5,3,5,55,1,1,0
270796,3,1,3,3,66,2,4,0
270797,1,1,1,1,27,1,1,2
270798,1,1,1,1,24,2,5,1
270799,5,5,3,3,30,1,1,1
270800,1,1,1,1,23,1,5,1
270801,3,1,3,1,50,2,1,5
270802,1,1,3,5,65,1,1,0
270803,1,3,3,3,18,2,5,0
270804,3,3,3,3,69,2,5,0
270805,3,3,3,3,79,1,1,0
270806,5,5,1,1,46,1,1,0
270807,5,3,1,1,70,1,1,0
270808,5,5,3,3,80,1,1,0
270809,1,1,3,3,30,1,1,2
270810,3,1,3,1,35,2,5,0
270811,3,5,1,3,63,2,1,0
270812,5,1,3,3,60,1,1,0
270813,1,1,3,5,51,1,1,3
270815,5,5,1,1,55,1,1,0
270816,1,1,3,3,43,2,1,3
270817,1,1,1,1,58,2,1,1
270818,1,1,1,1,41,1,1,1
270819,5,5,1,1,29,1,1,0
270820,1,1,1,1,73,1,3,0
270821,1,1,3,3,71,2,3,0
270822,1,1,1,1,52,2,3,0
270823,1,3,1,1,56,1,1,1
270824,1,5,3,5,79,2,4,0
270825,5,1,3,1,70,2,3,0
270826,1,1,1,1,22,1,1,3
270827,1,1,3,3,46,2,1,2
270828,5,3,1,3,69,2,1,0
270829,1,1,1,1,30,2,1,3
270830,5,5,1,1,58,1,1,0
270831,5,5,1,5,28,1,5,0
270832,5,1,3,5,39,2,5,0
270833,1,1,3,3,65,1,1,0
270834,1,1,1,1,45,2,1,0
270835,3,3,3,3,53,2,3,0
270836,5,1,5,5,66,2,1,0
270837,1,1,1,1,31,1,1,2
270838,1,1,1,1,25,1,1,0
270839,3,1,1,1,57,2,3,0
270840,1,1,1,1,35,1,1,1
270841,1,1,1,1,75,1,1,0
270842,1,5,1,1,62,2,1,0
270843,1,1,5,5,68,2,5,0
270844,1,1,1,1,18,1,5,1
270845,5,5,3,3,65,1,1,0
270846,3,1,3,3,67,2,1,0
270847,1,1,1,1,25,1,5,0
270848,3,5,5,5,67,2,4,0
270849,5,5,1,1,52,1,1,0
270850,3,3,3,1,22,2,5,0
270851,1,1,1,1,47,2,1,0
270852,1,1,1,1,23,2,5,0
270853,5,1,1,5,56,1,3,0
270854,1,1,1,1,68,1,1,0
270855,1,1,3,3,67,1,1,0
270856,1,1,3,3,59,1,1,1
270857,1,1,3,1,30,1,1,0
270858,1,3,3,3,78,1,3,0
270859,5,5,3,3,71,1,1,0
270860,3,1,3,3,61,1,1,0
270861,3,3,3,3,68,1,1,0
270862,1,5,1,3,55,1,3,0
270863,3,3,3,3,62,1,4,0
270864,5,3,1,3,41,1,3,0
270865,3,1,5,5,63,2,3,0
270866,1,1,1,1,62,1,1,0
270867,3,3,3,8,71,2,1,0
270868,1,1,1,1,21,1,5,0
270869,1,1,1,1,60,2,1,0
270870,5,1,1,1,63,2,3,0
270871,3,3,3,3,83,1,1,0
270872,5,5,3,5,74,2,3,0
270873,1,1,3,3,20,1,5,1
270874,5,1,5,3,19,2,5,2
270875,1,1,3,1,32,2,1,0
270876,5,5,3,8,77,2,1,0
270877,3,1,3,3,35,1,1,3
270878,1,5,1,1,50,1,1,0
270879,1,1,3,1,63,1,3,0
270880,3,8,3,1,28,1,3,0
270881,5,3,3,1,26,2,5,1
270882,1,1,3,3,51,2,5,3
270883,1,1,3,3,59,2,4,0
270884,1,5,3,3,69,2,5,0
270885,1,3,1,1,33,1,3,2
270886,3,3,3,3,81,1,1,0
270887,3,5,1,1,39,2,1,2
270888,1,5,3,3,26,2,1,4
270889,1,1,1,1,32,1,1,1
270890,3,1,3,5,59,2,3,2
270891,5,1,3,1,43,1,1,4
270892,5,5,1,1,53,2,1,0
270893,3,1,3,3,68,1,1,0
270894,3,5,1,1,52,1,1,0
270895,5,5,3,3,64,1,1,0
270896,1,1,1,1,22,1,1,0
270898,3,1,1,1,18,1,5,0
270899,1,1,1,1,20,1,1,2
270900,1,1,1,1,70,1,1,0
270901,3,1,5,1,32,1,5,0
270902,1,5,3,1,46,1,1,2
270903,3,3,3,3,75,2,5,0
270904,1,3,3,1,32,1,1,0
270905,1,1,3,3,30,1,5,0
270906,1,1,3,3,24,1,5,0
270907,1,3,1,1,22,2,1,5
270908,1,3,3,1,37,1,1,2
270909,1,1,3,3,44,2,1,2
270910,5,5,3,3,50,1,1,4
270911,1,1,3,3,19,2,1,0
270912,1,1,1,1,27,1,5,0
270913,1,1,1,1,35,1,1,1
270914,1,1,1,1,72,1,1,1
270915,1,1,1,3,55,2,1,0
270916,1,1,1,1,24,1,5,0
270917,1,1,1,1,47,2,1,2
270918,1,1,1,1,48,2,1,1
270919,1,1,1,1,54,1,3,0
270920,1,1,3,3,56,1,3,0
270921,5,5,5,1,52,2,3,0
270922,3,1,3,5,60,1,1,0
270923,3,1,3,1,61,1,1,0
270924,5,5,5,5,72,2,1,0
270925,1,1,3,3,45,2,1,0
270926,5,1,3,3,59,2,1,0
270927,5,1,3,1,23,1,5,0
270928,1,1,3,1,66,1,1,0
270929,1,1,3,1,60,1,1,1
270930,3,3,5,5,70,2,3,0
270931,1,1,1,1,46,1,1,0
270932,1,1,3,3,61,1,1,0
270933,1,1,8,1,55,1,3,0
270934,1,1,3,1,33,1,1,1
270935,1,1,3,3,73,2,1,0
270936,5,1,3,3,41,2,1,0
270937,1,1,1,1,24,1,1,0
270938,1,1,3,3,65,2,1,0
270939,1,8,8,1,22,1,1,0
270940,3,1,3,5,37,1,1,0
270941,1,1,3,3,71,1,1,0
270942,5,5,5,5,79,2,4,0
270943,1,1,1,1,20,2,5,0
270944,3,1,3,3,76,1,1,0
270945,1,5,3,1,23,1,1,0
270947,5,5,1,1,53,2,3,0
270948,1,1,3,1,32,1,1,2
270949,1,1,3,3,68,1,4,0
270950,3,3,3,3,65,1,1,0
270951,3,1,3,1,31,1,5,0
270952,3,1,3,3,63,2,3,0
270953,3,3,3,1,23,2,5,0
270954,5,5,3,3,68,2,4,0
270955,1,1,3,1,45,1,1,1
270956,5,1,3,1,34,2,3,5
270957,1,1,1,1,67,2,1,0
270958,1,1,3,3,62,1,3,0
270959,3,1,3,3,55,2,3,0
270960,3,1,1,1,27,2,5,0
270961,5,1,3,1,57,1,1,0
270962,3,3,3,1,54,2,1,1
270963,1,1,1,1,36,1,1,1
270964,5,5,1,3,81,2,1,0
270965,1,3,1,1,42,1,1,2
270966,1,1,3,3,63,2,1,0
270967,5,5,3,1,34,1,1,2
270968,3,1,1,1,33,1,1,1
270969,3,5,3,3,76,1,1,0
270970,3,3,5,5,62,1,3,0
270971,1,1,3,1,30,1,5,0
270972,3,1,3,3,34,1,1,1
270973,3,1,3,1,57,1,1,2
270974,1,1,8,1,57,1,5,0
